"ChannelID","ChannelName"
"m3u-ok-tulsa-nbc-kjrh","OK | Tulsa | NBC KJRH"
"m3u-or-bend-nbc-ktvz","OR | Bend | NBC KTVZ"
"m3u-or-eugene-fox-klsr","OR | Eugene | FOX KLSR"
"m3u-or-eugene-nbc-kmtr","OR | Eugene | NBC KMTR"
"m3u-or-medford-fox-net","OR | Medford | FOX Net"
"m3u-or-medford-nbc-kobi","OR | Medford | NBC KOBI"
"m3u-or-medford-telemundo-kfbi","OR | Medford | Telemundo KFBI"
"m3u-or-portland-cbs-koin","OR | Portland | CBS KOIN"
"m3u-or-portland-fox-kptv","OR | Portland | FOX KPTV"
"m3u-pa-erie-nbc-wicu","PA | Erie | NBC WICU"
"m3u-pa-harrisburg-cbs-whp","PA | Harrisburg | CBS WHP"
"m3u-pa-jeannette-cw-wpcw","PA | Jeannette | CW WPCW"
"m3u-pa-joplinpittsburg-nbc-ksnf","PA | Joplin-Pittsburg | NBC KSNF"
"m3u-pa-lancaster-nbc-wgal","PA | Lancaster | NBC WGAL"
"m3u-pa-wilkesbarre-cbs-wyou","PA | Wilkes-Barre | CBS WYOU"
"m3u-pa-wilkesbarre-nbc-wbre","PA | Wilkes-Barre | NBC WBRE"
"m3u-pa-york-fox-wpmt","PA | York | FOX WPMT"
"m3u-sc-charleston-cbs-wcsc","SC | Charleston | CBS WCSC"
"m3u-sc-charleston-fox-wtat","SC | Charleston | FOX WTAT"
"m3u-sc-greenville-nbc-wyff","SC | Greenville | NBC WYFF"
"m3u-sc-spartanburg-cbs-wspa","SC | Spartanburg | CBS WSPA"
"m3u-sd-city-fox-net-rapid","SD | City | FOX Net Rapid"
"m3u-sd-rapid-city-nbc-knbn","SD | Rapid City | NBC KNBN"
"m3u-sd-sioux-falls-fox-kttw","SD | Sioux Falls | FOX KTTW"
"m3u-sd-sioux-falls-nbc-kdlt","SD | Sioux Falls | NBC KDLT"
"m3u-tn-knoxville-cbs-wvlt","TN | Knoxville | CBS WVLT"
"m3u-tn-knoxville-fox-wtnz","TN | Knoxville | FOX WTNZ"
"m3u-tn-knoxville-nbc-wbir","TN | Knoxville | NBC WBIR"
"m3u-tnva-tricities-cbs-wjhl","TN-VA | Tri-Cities | CBS WJHL"
"m3u-tnva-tricities-nbc-wcyb","TN-VA | Tri-Cities | NBC WCYB"
"m3u-tx-abilene-fox-net","TX | Abilene | FOX Net"
"m3u-tx-amarillo-nbc-kamr","TX | Amarillo | NBC KAMR"
"m3u-tx-austin-unimas-ktfo","TX | Austin | UniMas KTFO"
"m3u-tx-beaumont-nbc-kbmt","TX | Beaumont | NBC KBMT"
"m3u-tx-blanco-unimas-knic","TX | Blanco | UNIMAS KNIC"
"m3u-tx-brownsville-nbc-kveo","TX | Brownsville | NBC KVEO"
"m3u-tx-corpus-christi-cbs-kztv","TX | Corpus Christi | CBS KZTV"
"m3u-tx-corpus-christi-nbc-kris","TX | Corpus Christi | NBC KRIS"
"m3u-tx-dallas-fox-kdfw","TX | Dallas | FOX KDFW"
"m3u-tx-el-paso-cbs-kdbc","TX | El Paso | CBS KDBC"
"m3u-tx-el-paso-nbc-ktsm","TX | El Paso | NBC KTSM"
"m3u-tx-fort-worth-cbs-ktxa","TX | Fort Worth | CBS KTXA"
"m3u-tx-harlingen-cbs-kgbt","TX | Harlingen | CBS KGBT"
"m3u-tx-harlingen-fox-kfxv","TX | Harlingen | FOX KFXV"
"m3u-tx-jacksonville-nbc-ketk","TX | Jacksonville | NBC KETK"
"m3u-tx-laredo-nbc-kgns","TX | Laredo | NBC KGNS"
"m3u-tx-longview-fox-kfxk","TX | Longview | FOX KFXK"
"m3u-tx-lubbock-fox-net","TX | Lubbock | FOX Net"
"m3u-tx-nacogdoches-cbs-kytx","TX | Nacogdoches | CBS KYTX"
"m3u-tx-odessa-nbc-kwes","TX | Odessa | NBC KWES"
"m3u-tx-san-angelo-fox-net","TX | San Angelo | FOX Net"
"m3u-tx-san-angelo-nbc-ksan","TX | San Angelo | NBC KSAN"
"m3u-tx-san-antonio-nbc-woai","TX | San Antonio | NBC WOAI"
"m3u-tx-sherman-fox-net","TX | Sherman | FOX Net"
"m3u-tx-temple-nbc-kcen","TX | Temple | NBC KCEN"
"m3u-tx-victoria-nbc-kmol","TX | Victoria | NBC KMOL"
"m3u-tx-waco-fox-kwkt","TX | Waco | FOX KWKT"
"m3u-usa-cbs-4-wivb-buffalo","USA CBS 4 (WIVB) Buffalo"
"m3u-usa-abc-10-albany-walbdt2","USA ABC 10 Albany (WALB-DT2)"
"m3u-usa-abc-10-albany-wten","USA ABC 10 Albany (WTEN)"
"m3u-usa-abc-10-kake-wichita","USA ABC 10 KAKE Wichita"
"m3u-usa-abc-13-ktrk-houston","USA ABC 13 (KTRK) Houston"
"m3u-usa-abc-13-wmbb-panama-city","USA ABC 13 WMBB Panama City"
"m3u-usa-abc-15-wpde-florence","USA ABC 15 (WPDE) Florence"
"m3u-usa-abc-23-kaef-eureka","USA ABC 23 (KAEF) Eureka"
"m3u-usa-abc-25-columbia-wolo","USA ABC 25 Columbia (WOLO)"
"m3u-usa-abc-27-wtxl-tallahassee","USA ABC 27 (WTXL) Tallahassee"
"m3u-usa-abc-32-wncf-montgomery","USA ABC 32 WNCF Montgomery"
"m3u-usa-abc-38-wawv-terre-haute","USA ABC 38 (WAWV) Terre Haute"
"m3u-usa-abc-4-wotv-battle-creek","USA ABC 4 WOTV Battle Creek"
"m3u-usa-abc-53-wlaj-lansing","USA ABC 53 WLAJ Lansing"
"m3u-usa-abc-6-wsyx-columbus","USA ABC 6 (WSYX) Columbus"
"m3u-usa-abc-7-wabc-new-york","USA ABC 7 (WABC) New York"
"m3u-usa-abc-7-wwsb-sarasota","USA ABC 7 (WWSB) Sarasota"
"m3u-usa-abc-9-wcpo-cincinnati","USA ABC 9 (WCPO) Cincinnati"
"m3u-usa-abc-austin-kvue","USA ABC Austin KVUE"
"m3u-usa-abc-chicago-wls","USA ABC Chicago WLS"
"m3u-usa-abc-connecticut","USA ABC Connecticut"
"m3u-usa-abc-denver-kmgh","USA ABC Denver KMGH"
"m3u-usa-abc-detroit-wxyz","USA ABC Detroit WXYZ"
"m3u-usa-abc-east-miami","USA ABC East (Miami)"
"m3u-usa-abc-fresno-kfsn","USA ABC Fresno KFSN"
"m3u-usa-abc-houston-wtrk","USA ABC Houston WTRK"
"m3u-usa-abc-kansas-city-kmbc","USA ABC Kansas City KMBC"
"m3u-usa-abc-los-angeles-kabc","USA ABC Los Angeles KABC"
"m3u-usa-abc-news-international","USA ABC News International"
"m3u-usa-abc-news-live","USA ABC News Live"
"m3u-usa-abc-tampa-bay","USA ABC Tampa Bay"
"m3u-usa-abc13-kyur-anchorage","USA ABC13 (KYUR) Anchorage"
"m3u-usa-abc13-wlos-asheville","USA ABC13 (WLOS) Asheville"
"m3u-usa-abc13-wvec-hampton-roads","USA ABC13 (WVEC) Hampton Roads"
"m3u-usa-abc13-wzzm-grand-rapids","USA ABC13 (WZZM) Grand Rapids"
"m3u-usa-abc17-kmiz-jefferson-city","USA ABC17 (KMIZ) Jefferson City"
"m3u-usa-abc22-wkef-dayton","USA ABC22 (WKEF) Dayton"
"m3u-usa-abc24-watn-memphis","USA ABC24  WATN Memphis"
"m3u-usa-abc25-wjxx-jacksonville","USA ABC25 (WJXX) Jacksonville"
"m3u-usa-abc27-whtm-harrisburg","USA ABC27 (WHTM) Harrisburg"
"m3u-usa-abc27-wkow-madison","USA ABC27 (WKOW) Madison"
"m3u-usa-abc28-kamc-lubbock","USA ABC28 (KAMC) Lubbock"
"m3u-usa-abc3-ktbs-shreveport","USA ABC3 (KTBS) Shreveport"
"m3u-usa-abc3-wear-pensacola","USA ABC3 (WEAR) Pensacola"
"m3u-usa-abc31-waay-huntsville","USA ABC31 (WAAY) Huntsville"
"m3u-usa-abc33-kspr-missouri","USA ABC33 (KSPR) Missouri"
"m3u-usa-abc36-wtvq-lexington","USA ABC36 (WTVQ) Lexington"
"m3u-usa-abc4-kitv-honolulu","USA ABC4 (KITV) Honolulu"
"m3u-usa-abc4-wciv-charleston","USA ABC4 (WCIV) Charleston"
"m3u-usa-abc4029-khbs-fort-smith","USA ABC40/29 (KHBS) Fort Smith"
"m3u-usa-abc4029-khog-fort-smith","USA ABC40/29 (KHOG) Fort Smith"
"m3u-usa-abc45-wxlv-winstonsalem","USA ABC45 (WXLV) Winston-Salem"
"m3u-usa-abc5-koco-oklahoma-city","USA ABC5 (KOCO) Oklahoma City"
"m3u-usa-abc6-wjbf-augusta","USA ABC6 (WJBF) Augusta"
"m3u-usa-abc7-wkbw-buffalo","USA ABC7 (WKBW) Buffalo"
"m3u-usa-abc7-wzvn-fort-myers","USA ABC7 (WZVN) Fort Myers"
"m3u-usa-abc8-wchs-charleston","USA ABC8 (WCHS) Charleston"
"m3u-usa-abc8-wric-richmond","USA ABC8 (WRIC) Richmond"
"m3u-usa-abc9-kcrg-cedar-rapids","USA ABC9 (KCRG) Cedar Rapids"
"m3u-usa-abc9-wmur-manchester","USA ABC9 (WMUR) Manchester"
"m3u-usa-abc9-wsyr-syracuse","USA ABC9 (WSYR) Syracuse"
"m3u-usa-cbs-12-wdef-chattanooga","USA CBS 12 WDEF Chattanooga"
"m3u-usa-cbs-13-wbtw-florence","USA CBS 13 (WBTW) Florence"
"m3u-usa-cbs-18-wecp-panama-city","USA CBS 18 WECP Panama City"
"m3u-usa-cbs-19-kytx-tyler","USA CBS 19 (KYTX) Tyler"
"m3u-usa-cbs-19-cleveland-woio","USA CBS 19 Cleveland WOIO"
"m3u-usa-cbs-19-columbia-wltx","USA CBS 19 Columbia (WLTX)"
"m3u-usa-cbs-19-whnt-huntsville","USA CBS 19 WHNT Huntsville"
"m3u-usa-cbs-3-wshm-springfield","USA CBS 3 (WSHM) Springfield"
"m3u-usa-cbs-3-wwmt-kalamazoo","USA CBS 3 WWMT Kalamazoo"
"m3u-usa-cbs-30-kxjb-fargo","USA CBS 30 (KXJB) Fargo"
"m3u-usa-cbs-42-keye-austin","USA CBS 42 (KEYE) Austin"
"m3u-usa-cbs-5-wtvh-syracuse","USA CBS 5 WTVH Syracuse"
"m3u-usa-cbs-6-kotv-tulsa","USA CBS 6 KOTV Tulsa"
"m3u-usa-cbs-6-wlns-lansing","USA CBS 6 WLNS Lansing"
"m3u-usa-cbs-7-whio-dayton","USA CBS 7 (WHIO) Dayton"
"m3u-usa-cbs-8-waka-selma","USA CBS 8 WAKA Selma"
"m3u-usa-cbs-9-kwtv-oklahoma-city","USA CBS 9 (KWTV) Oklahoma City"
"m3u-usa-cbs-9-wwtv-cadillac","USA CBS 9 WWTV Cadillac"
"m3u-usa-cbs-boston-wbz","USA CBS Boston WBZ"
"m3u-usa-cbs-charlotte-wbtv","USA CBS Charlotte WBTV"
"m3u-usa-cbs-chicago-wbbm","USA CBS Chicago WBBM"
"m3u-usa-cbs-cincinnati-wkrc","USA CBS Cincinnati WKRC"
"m3u-usa-cbs-denver-kcnc","USA CBS Denver KCNC"
"m3u-usa-cbs-east-sd","USA CBS East SD"
"m3u-usa-cbs-los-angeles-kcbs","USA CBS Los Angeles KCBS"
"m3u-usa-cbs-minneapolis-wcco","USA CBS Minneapolis WCCO"
"m3u-usa-cbs-orlando-wkmg","USA CBS Orlando WKMG"
"m3u-usa-cbs-phoenix-kpho","USA CBS Phoenix KPHO"
"m3u-usa-cbs-sacramento-kovr","USA CBS Sacramento KOVR"
"m3u-usa-cbs-san-antonio-kens","USA CBS San Antonio KENS"
"m3u-usa-cbs-san-francisco-kpix","USA CBS San Francisco KPIX"
"m3u-usa-cbs-wdjt-milwaukee","USA CBS WDJT Milwaukee"
"m3u-usa-cbs-wjtv-jackson","USA CBS WJTV Jackson"
"m3u-usa-cbs-wkyt-lexington","USA CBS WKYT Lexington"
"m3u-usa-cbs-wlky-louisville","USA CBS WLKY Louisville"
"m3u-usa-cbs13-klbk-lubbock","USA CBS13 (KLBK) Lubbock"
"m3u-usa-cbs3-kbtx-bryan","USA CBS3 (KBTX) Bryan"
"m3u-usa-cbs4-wgfl-gainesville","USA CBS4 (WGFL) Gainesville"
"m3u-usa-cw-19-kqcw-tulsa","USA CW 19 KQCW Tulsa"
"m3u-usa-cw-57-wpsg-philadelphia","USA CW 57 (WPSG) Philadelphia"
"m3u-usa-cw-east-sd","USA CW East SD"
"m3u-usa-cw11-kstw-seattle","USA CW11 (KSTW) Seattle"
"m3u-usa-cw14-wcwf-green-bay","USA CW14 (WCWF) Green Bay"
"m3u-usa-cw15-wcwn-albany","USA CW15 (WCWN) Albany"
"m3u-usa-cw19-wpcw-pittsburgh","USA CW19 (WPCW) Pittsburgh"
"m3u-usa-cw21-wtto-birmingham","USA CW21 (WTTO) Birmingham"
"m3u-usa-cw22-wlfl-raleigh","USA CW22 (WLFL) Raleigh"
"m3u-usa-cw31-kmax-sacramento","USA CW31 (KMAX) Sacramento"
"m3u-usa-cw33-kvcw-las-vegas","USA CW33 (KVCW) Las Vegas"
"m3u-usa-cw35-kmys-san-antonio","USA CW35 (KMYS) San Antonio"
"m3u-usa-cw38-wswb-wilkesbarre","USA CW38 (WSWB) Wilkes-Barre"
"m3u-usa-cw44-kbcw-bay-area","USA CW44 (KBCW) Bay Area"
"m3u-usa-cw44-wtog-st-petersburg","USA CW44 (WTOG) St. Petersburg"
"m3u-usa-cw50-wkbd-detroit","USA CW50 (WKBD) Detroit"
"m3u-usa-cw58-wnab-nashvi","USA CW58 (WNAB) Nashvi"
"m3u-usa-cw58-wnab-nashville","USA CW58 (WNAB) Nashville"
"m3u-usa-cbs-69-wupa-atlanta","USA CBS 69 (WUPA) Atlanta"
"m3u-usa-fox-10-wala-alabama","USA FOX 10 (WALA) Alabama"
"m3u-usa-fox-13-whbq-memphis","USA FOX 13 WHBQ Memphis"
"m3u-usa-fox-17-wxmi-grand-rapids","USA FOX 17 WXMI Grand Rapids"
"m3u-usa-fox-23-albany-wxxa","USA FOX 23 Albany (WXXA)"
"m3u-usa-fox-23-koki-tulsa","USA FOX 23 KOKI Tulsa"
"m3u-usa-fox-24-ksas-wichita","USA FOX 24 KSAS Wichita"
"m3u-usa-fox-25-kokh-oklahoma-city","USA FOX 25 (KOKH) Oklahoma City"
"m3u-usa-fox-28-wpgx-panama-city","USA FOX 28 WPGX Panama City"
"m3u-usa-fox-30-wgbc-meridian","USA Fox 30 (WGBC) Meridian"
"m3u-usa-fox-43-wfxb-myrtle-beach","USA FOX 43 (WFXB) Myrtle beach"
"m3u-usa-fox-44-wgmb-baton-rouge","USA FOX 44 WGMB Baton rouge"
"m3u-usa-fox-45-wrgt-dayton","USA FOX 45 (WRGT) Dayton"
"m3u-usa-fox-47-wsym-lansing","USA FOX 47 WSYM Lansing"
"m3u-usa-fox-50-raleigh-wraz","USA FOX 50 Raleigh WRAZ"
"m3u-usa-fox-54-wzdx-huntsville","USA FOX 54 WZDX Huntsville"
"m3u-usa-fox-6-wbrc-birmingham","USA FOX 6 WBRC Birmingham"
"m3u-usa-fox-66-wsmh-flint","USA FOX 66 WSMH Flint"
"m3u-usa-fox-68-wsyt-syracuse","USA FOX 68 WSYT Syracuse"
"m3u-usa-fox-7-ktbc-austin","USA FOX 7 (KTBC) Austin"
"m3u-usa-fox-austin-ktbc","USA Fox Austin KTBC"
"m3u-usa-fox-boston-wfxt","USA Fox Boston WFXT"
"m3u-usa-fox-buffalo-wutv","USA FOX Buffalo WUTV"
"m3u-usa-fox-chicago-wfld","USA FOX Chicago WFLD"
"m3u-usa-fox-college-sports-pacific","USA Fox College Sports Pacific"
"m3u-usa-fox-denver-kdvr","USA Fox Denver KDVR"
"m3u-usa-fox-network-east-sd","USA Fox Network East SD"
"m3u-usa-fox-network-miami-uhd","USA Fox Network Miami UHD"
"m3u-usa-fox-san-francisco-ktvu","USA Fox San Francisco KTVU"
"m3u-usa-fox-seattle-kcpq","USA Fox Seattle KCPQ"
"m3u-usa-fox21-whns-asheville","USA FOX21 (WHNS) Asheville"
"m3u-usa-fox22-kqfx-jefferson-city","USA FOX22 (KQFX) Jefferson City"
"m3u-usa-fox24-kfta-fort-smith","USA FOX24 (KFTA) Fort Smith"
"m3u-usa-fox28-kfxa-cedar-rapids","USA FOX28 (KFXA) Cedar Rapids"
"m3u-usa-foxnet-west","USA FoxNET WEST"
"m3u-usa-my33-wbfs-fort-lauderdale","USA My33 (WBFS) Fort Lauderdale"
"m3u-usa-my33-wbfs-miami","USA MY33 (WBFS) Miami"
"m3u-usa-my48-wmyv-greensboro","USA MY48 (WMYV) Greensboro"
"m3u-usa-my49-wdka-paducah","USA MY49 (WDKA) Paducah"
"m3u-usa-my53-wqmy-williamsport","USA MY53 (WQMY) Williamsport"
"m3u-usa-my62-ksmo-kansas-city","USA MY62 (KSMO) Kansas City"
"m3u-usa-nbc-13-wnyt-albany","USA NBC 13  WNYT Albany"
"m3u-usa-nbc-13-wvtm-birmingham","USA NBC 13 WVTM Birmingham"
"m3u-usa-nbc-2-wdtn-dayton","USA NBC 2 (WDTN) Dayton"
"m3u-usa-nbc-25-weyi-saginaw","USA NBC 25 WEYI Saginaw"
"m3u-usa-nbc-3-wave-louisville","USA NBC 3 (WAVE) Louisville"
"m3u-usa-nbc-36-kxan-austin","USA NBC 36 (KXAN) Austin"
"m3u-usa-nbc-4-kfor-oklahoma-city","USA NBC 4 (KFOR) Oklahoma City"
"m3u-usa-nbc-4-kob-albuquerque","USA NBC 4 KOB Albuquerque"
"m3u-usa-nbc-4-wcmh-columbus","USA NBC 4 WCMH Columbus"
"m3u-usa-nbc-40-wnky-bowling-green","USA NBC 40 (WNKY) Bowling Green"
"m3u-fl-tallahassee-fox-wtwc","FL | Tallahassee | FOX WTWC"
"m3u-usa-nbc-40-wtwc-tallahassee","USA NBC 40 WTWC Tallahassee"
"m3u-usa-nbc-45-wvnc-watertown","USA NBC 45 (WVNC) Watertown"
"m3u-usa-nbc-48-waff-huntsville","USA NBC 48 WAFF Huntsville"
"m3u-usa-nbc-5-wmc-memphis","USA NBC 5 WMC Memphis"
"m3u-usa-nbc-7-wjhg-panama-city","USA NBC 7 WJHG Panama City"
"m3u-usa-nbc-7-wpbn-traverse-city","USA NBC 7 WPBN Traverse City"
"m3u-usa-nbc-8-wlio-lima","USA NBC 8 (WLIO) Lima"
"m3u-usa-nbc-east-new-york-sd","USA NBC East New York SD"
"m3u-usa-nbc-orlando-wesh","USA NBC Orlando WESH"
"m3u-usa-nbc-phoenix-kpnx","USA NBC Phoenix KPNX"
"m3u-usa-nbc-san-francisco-kntv","USA NBC San Francisco KNTV"
"m3u-usa-nbc11-kcbd-lubbock","USA NBC11 (KCBD) Lubbock"
"m3u-usa-nbc2-ktuu-anchorage","USA NBC2 (KTUU) Anchorage"
"m3u-usa-nbc2-wcbd-charleston","USA NBC2 (WCBD) Charleston"
"m3u-usa-nbc23-kags-bryan","USA NBC23 (KAGS) Bryan"
"m3u-usa-nbc3-ksnv-las-vegas","USA NBC3 (KSNV) Las Vegas"
"m3u-usa-nbc3-wstm-syracuse","USA NBC3 (WSTM) Syracuse"
"m3u-usa-nbc33-wvla-baton-rouge","USA NBC33 (WVLA) Baton Rouge"
"m3u-usa-nbc51-knwa-fort-smith","USA NBC51 (KNWA) Fort Smith"
"m3u-usa-nbc8-komu-jefferson-city","USA NBC8 (KOMU) Jefferson City"
"m3u-va-charlottesville-fox-net","VA | Charlottesville | FOX Net"
"m3u-va-charlottesville-nbc-wvir","VA | Charlottesville | NBC WVIR"
"m3u-va-harrisonburg-fox-net","VA | Harrisonburg | FOX Net"
"m3u-va-portsmouth-nbc-wavy","VA | Portsmouth | NBC WAVY"
"m3u-va-richmond-nbc-wwbt","VA | Richmond | NBC WWBT"
"m3u-va-roanoke-cbs-wdbj","VA | Roanoke | CBS WDBJ"
"m3u-va-roanoke-fox-wfxr","VA | Roanoke | FOX WFXR"
"m3u-va-roanoke-nbc-wsls","VA | Roanoke | NBC WSLS"
"m3u-va-virginia-beach-fox-wvbt","VA | Virginia Beach | FOX WVBT"
"m3u-virgin-islands-charlotte-amalie-nbc-wvgn","Virgin Islands | Charlotte Amalie | NBC WVGN"
"m3u-vt-burlington-cbs-wcax","VT | Burlington | CBS WCAX"
"m3u-vt-burlington-fox-wfff","VT | Burlington | FOX WFFF"
"m3u-wa-spokane-cbs-krem","WA | Spokane | CBS KREM"
"m3u-wa-spokane-nbc-khq","WA | Spokane | NBC KHQ"
"m3u-wa-tacoma-cw-kstw","WA | Tacoma | CW KSTW"
"m3u-wa-yakima-cbs-kima","WA | Yakima | CBS KIMA"
"m3u-wa-yakima-fox-kcyu","WA | Yakima | FOX KCYU"
"m3u-wa-yakima-nbc-kndo","WA | Yakima | NBC KNDO"
"m3u-wi-green-bay-cbs-wfrv","WI | Green Bay | CBS WFRV"
"m3u-wi-la-crosse-cbs-wkbt","WI | La Crosse | CBS WKBT"
"m3u-wi-la-crosse-fox-wlax","WI | La Crosse | FOX WLAX"
"m3u-wi-la-crosse-nbc-weau","WI | La Crosse | NBC WEAU"
"m3u-wi-madison-cbs-wisc","WI | Madison | CBS WISC"
"m3u-wi-madison-nbc-wmtv","WI | Madison | NBC WMTV"
"m3u-wi-superior-nbc-kbjr","WI | Superior | NBC KBJR"
"m3u-wv-bluefield-nbc-wvva","WV | Bluefield | NBC WVVA"
"m3u-wv-clarksburg-fox-net","WV | Clarksburg | FOX Net"
"m3u-wv-clarksburg-nbc-wboy","WV | Clarksburg | NBC WBOY"
"m3u-wv-huntington-nbc-wsaz","WV | Huntington | NBC WSAZ"
"m3u-wv-parkersburg-nbc-wtap","WV | Parkersburg | NBC WTAP"
"m3u-wy-casper-nbc-kcwy","WY | Casper | NBC KCWY"
"m3u-wy-cheyenne-nbc-kchy","WY | Cheyenne | NBC KCHY"
"m3u-wy-laramie-cbs-kxjb","WY | Laramie | CBS KXJB"
"m3u-usa-cw-east-philly","USA CW EAST (PHILLY)"
"m3u-fl-orlando-my-network-tv-wrbw","FL | Orlando | My Network TV WRBW"
"m3u-ga-savannah-fox-wtgs","GA | Savannah | FOX WTGS"
"m3u-ia-des-moines-fox-kdsm","IA | Des Moines | FOX KDSM"
"m3u-ia-ottumwa-fox-net","IA | Ottumwa | FOX Net"
"m3u-id-idaho-falls-telemundo-kifi","ID | Idaho Falls | Telemundo KIFI"
"m3u-in-lafayette-nbc-wspb","IN | Lafayette | NBC WSPB"
"m3u-me-presque-isle-nbc-wwpi","ME | Presque Isle | NBC WWPI"
"m3u-ms-meridian-nbc-wgbc","MS | Meridian | NBC WGBC"
"m3u-va-harrisonburg-nbc-wsvw","VA | Harrisonburg | NBC WSVW"
"m3u-wv-wheeling-nbc-wtov","WV | Wheeling | NBC WTOV"
"m3u-ca-fresno-fox-kmph","CA | Fresno | FOX KMPH"
"m3u-pa-wilkesbarre-fox-wolf","PA | Wilkes-Barre | FOX WOLF"
"m3u-usa-cw-59-kfre-fresnovisalia","USA CW 59 (KFRE) Fresno/Visalia"
"m3u-usa-abc-5-kecydt2-el-centro","USA ABC 5 (KECY-DT2) El Centro"
"m3u-usa-my-9-kecydt-el-centro","USA MY 9 (KECY-DT) El Centro"
"m3u-usa-pbs-etpbs-tricities","USA PBS (ETPBS) Tri-Cities"
"m3u-usa-pbs-kids-fresnovisalia","USA PBS Kids Fresno/Visalia"
"m3u-usa-pbs-fresnovisalia","USA PBS Fresno/Visalia"
"m3u-usa-pbs-kedt-tx-corpusa-christi","USA PBS (KEDT) TX | CorpUSA Christi"
"m3u-usa-pbs-kids-presque-isle","USA PBS Kids Presque Isle"
"m3u-usa-pbs-10-wmem-presque-isle","USA PBS 10 (WMEM) Presque Isle"
"m3u-usa-pbs-maine-bangor","USA PBS (MAINE) Bangor"
"m3u-usa-pbs-kids-atlanta","USA PBS Kids Atlanta"
"m3u-usa-pbs-atlpba-atlanta","USA PBS (ATLPBA) Atlanta"
"m3u-usa-pbs-kids-philadelphia","USA PBS Kids PHILADELPHIA"
"m3u-usa-pbs-kids-norfolkportsmouthnewport-news","USA PBS Kids Norfolk/Portsmouth/Newport News"
"m3u-usa-pbs-unctv-norfolkportsmouthnewport-news","USA PBS (UNC-TV) Norfolk/Portsmouth/Newport News"
"m3u-usa-pbs-kids-indianapolis","USA PBS Kids Indianapolis"
"m3u-usa-pbs-kids-hartfordnew-haven","USA PBS Kids Hartford/New Haven"
"m3u-usa-pbs-kids-san-diego","USA PBS Kids San Diego"
"m3u-usa-ktvu-plus-san-francisco","USA KTVU Plus San Francisco"
"m3u-usa-pbs-kqed-kids-san-francisco","USA PBS (KQED) Kids San Francisco"
"m3u-usa-pbs-mobilepensacolafort-walton-beach","USA PBS Mobile/Pensacola/Fort Walton Beach"
"m3u-usa-pbs-14-wcmu-flintsaginawbay-city","USA PBS 14 (WCMU) Flint/Saginaw/Bay City"
"m3u-usa-pbs-oeta-oklahoma-city","USA PBS (OETA) Oklahoma City"
"m3u-usa-pbs-wliw-new-york","USA PBS (WLIW) New York"
"m3u-usa-pbs-13-new-york","USA PBS 13 NEW YORK"
"m3u-usa-pbs-36-odessamidland","USA PBS 36 Odessa/Midland"
"m3u-usa-pbs-9-klrn-san-antonio","USA PBS 9 (KLRN) SAN ANTONIO"
"m3u-usa-pbs-weta-baltimore","USA PBS (WETA) BALTIMORE"
"m3u-usa-pbs-nhpbs-boston","USA PBS (NHPBS) BOSTON"
"m3u-usa-pbs-scetv-charlotte","USA PBS (SCETV) CHARLOTTE"
"m3u-usa-pbs-wosu-columbus","USA PBS (WOSU) COLUMBUS"
"m3u-usa-pbs-kera-dallas","USA PBS (KERA) DALLAS"
"m3u-usa-pbs-rmpbs-denver","USA PBS (RMPBS) DENVER"
"m3u-usa-pbs-detroit","USA PBS DETROIT"
"m3u-usa-pbs-el-paso-tx","USA PBS EL PASO TX"
"m3u-usa-pbs-8-tv8-houston","USA PBS 8 (TV8) HOUSTON"
"m3u-usa-pbs-kansas-city","USA PBS KANSAS CITY"
"m3u-usa-pbs-10-klvx-las-vegas","USA PBS 10 (KLVX) Las Vegas"
"m3u-usa-pbs-los-angeles","USA PBS LOS ANGELES"
"m3u-usa-pbs-wlrn-miami","USA PBS (WLRN) MIAMI"
"m3u-usa-pbs-whrg-norfolkportsmouthnewport-news","USA PBS (WHRG) Norfolk/Portsmouth/Newport News"
"m3u-usa-pbs-socal-kids-west","USA PBS SoCal Kids West"
"m3u-usa-pbs-nine-st-louis","USA PBS NINE St. Louis"
"m3u-usa-pbs-lowa-davenportrock-islandmoline","USA PBS Lowa Davenport/Rock Island/Moline"
"m3u-usa-pbs-wosu-cincinnati","USA PBS (WOSU) Cincinnati"
"m3u-usa-pbs-kids-baltimore","USA PBS Kids Baltimore"
"m3u-usa-abc-13-wlox-gulfport","USA ABC 13 (WLOX) Gulfport"
"m3u-mi-lansing-cbs-wlns","MI | Lansing | CBS WLNS"
"m3u-usa-abc-20-wcjb-gainesville","USA ABC 20 WCJB GAINESVILLE"
"m3u-usa-abc-16-wnep-scranton","USA ABC 16 (WNEP) Scranton"
"m3u-la-univision-san-antonio-hd","LA: Univision San Antonio HD"
"m3u-usa-abc-8-wtnh-new-haven","USA ABC 8 WTNH NEW HAVEN"
"m3u-la-univision-houston-hd","LA: Univision Houston HD"
"m3u-la-univision-phoenix-hd","LA: Univision Phoenix HD"
"m3u-la-univision-telenovelas-hd","LA: Univision Telenovelas HD"
"m3u-la-galavision-east-hd","LA: Galavision East HD"
"m3u-usa-cw18-wvtv-milwaukee","USA CW18 (WVTV) Milwaukee"
"m3u-usa-nbc-2-ktuu-anchorage","USA NBC 2 KTUU ANCHORAGE"
"m3u-la-telemundo-40-tucson-hd","LA: TELEMUNDO 40 (Tucson) HD"
